ticket_id,company_id,channel_id,contact_id,reason
"1241","2","0","1438","missing_channel_fk"
"1242","3","0","3001","missing_channel_fk"
"1243","3","0","3002","missing_channel_fk"
"1244","2","0","525","missing_channel_fk"
"1245","2","0","3003","missing_channel_fk"
"1246","3","0","2890","missing_channel_fk"
"1247","3","0","3004","missing_channel_fk"
"1248","3","0","3005","missing_channel_fk"
"1249","3","0","1608","missing_channel_fk"
"1250","3","0","2855","missing_channel_fk"
"1251","2","0","1407","missing_channel_fk"
"1252","3","0","1633","missing_channel_fk"
"1253","2","0","151","missing_channel_fk"
"1254","2","0","1453","missing_channel_fk"
"1255","2","0","138","missing_channel_fk"
"1256","2","0","1430","missing_channel_fk"
"1257","3","0","3006","missing_channel_fk"
"1258","3","0","3007","missing_channel_fk"
"1259","2","0","425","missing_channel_fk"
"1260","2","0","616","missing_channel_fk"
"1261","2","0","862","missing_channel_fk"
"1262","3","0","1555","missing_channel_fk"
"1263","2","0","1413","missing_channel_fk"
"1264","2","0","912","missing_channel_fk"
"1265","3","0","1542","missing_channel_fk"
"1266","3","0","3009","missing_channel_fk"
"1267","3","0","3010","missing_channel_fk"
"1268","3","0","2961","missing_channel_fk"
"1270","2","0","1274","missing_channel_fk"
"1271","2","0","728","missing_channel_fk"
"1272","3","0","2997","missing_channel_fk"
"1273","2","0","6","missing_channel_fk"
"1274","3","0","1648","missing_channel_fk"
"1275","2","0","893","missing_channel_fk"
"1276","2","0","1274","missing_channel_fk"
"1277","3","0","3006","missing_channel_fk"
"1278","3","0","3011","missing_channel_fk"
"1279","3","0","1849","missing_channel_fk"
"1280","3","0","3012","missing_channel_fk"
"1281","3","0","3013","missing_channel_fk"
"1282","3","0","3014","missing_channel_fk"
"1283","3","0","3007","missing_channel_fk"
"1284","3","0","1707","missing_channel_fk"
"1285","2","0","116","missing_channel_fk"
"1286","3","0","3015","missing_channel_fk"
"1287","2","0","110","missing_channel_fk"
"1288","2","0","370","missing_channel_fk"
"1289","3","0","1726","missing_channel_fk"
"1290","3","0","1648","missing_channel_fk"
"1291","3","0","2757","missing_channel_fk"
"1292","2","0","396","missing_channel_fk"
"1293","3","0","3016","missing_channel_fk"
"1294","3","0","3017","missing_channel_fk"
"1295","2","0","1146","missing_channel_fk"
"1296","2","0","595","missing_channel_fk"
"1297","2","0","893","missing_channel_fk"
"1298","2","0","1407","missing_channel_fk"
"1299","3","0","3018","missing_channel_fk"
"1300","3","0","3019","missing_channel_fk"
"1301","3","0","1633","missing_channel_fk"
"1302","3","0","3020","missing_channel_fk"
"1303","3","0","2791","missing_channel_fk"
"1304","2","0","587","missing_channel_fk"
"1305","2","0","470","missing_channel_fk"
"1306","3","0","3021","missing_channel_fk"
"1307","3","0","1735","missing_channel_fk"
"1308","3","0","3012","missing_channel_fk"
"1309","2","0","163","missing_channel_fk"
"1310","3","0","1679","missing_channel_fk"
"1311","2","0","1342","missing_channel_fk"
"1312","2","0","799","missing_channel_fk"
"1314","3","0","1679","missing_channel_fk"
"1315","3","0","3016","missing_channel_fk"
"1316","2","0","189","missing_channel_fk"
"1317","3","0","3022","missing_channel_fk"
"1318","3","0","3020","missing_channel_fk"
"1319","3","0","3018","missing_channel_fk"
"1320","3","0","3014","missing_channel_fk"
"1321","3","0","1553","missing_channel_fk"
"1322","3","0","2791","missing_channel_fk"
"1323","3","0","1901","missing_channel_fk"
"1324","3","0","3023","missing_channel_fk"
"1325","2","0","1438","missing_channel_fk"
"1326","3","0","2772","missing_channel_fk"
"1327","3","0","2727","missing_channel_fk"
"1328","3","0","3024","missing_channel_fk"
"1329","3","0","3025","missing_channel_fk"
"1330","2","0","1016","missing_channel_fk"
"1331","3","0","3026","missing_channel_fk"
"1332","3","0","3027","missing_channel_fk"
"1333","2","0","1146","missing_channel_fk"
"1334","2","0","821","missing_channel_fk"
"1335","3","0","3028","missing_channel_fk"
"1336","2","0","230","missing_channel_fk"
"1337","3","0","3011","missing_channel_fk"
"1338","2","0","230","missing_channel_fk"
"1339","3","0","3029","missing_channel_fk"
"1340","3","0","2727","missing_channel_fk"
"1342","3","0","3026","missing_channel_fk"
"1343","2","0","1318","missing_channel_fk"
"1344","2","0","545","missing_channel_fk"
"1345","3","0","2501","missing_channel_fk"
"1346","3","0","3030","missing_channel_fk"
"1347","2","0","3000","missing_channel_fk"
"1348","3","0","3031","missing_channel_fk"
"1349","3","0","2551","missing_channel_fk"
"1350","3","0","2014","missing_channel_fk"
"1351","3","0","3032","missing_channel_fk"
"1352","3","0","3033","missing_channel_fk"
"1353","3","0","2933","missing_channel_fk"
"1354","3","0","1524","missing_channel_fk"
"1355","2","0","3034","missing_channel_fk"
"1356","3","0","1817","missing_channel_fk"
"1357","3","0","2501","missing_channel_fk"
"1358","2","0","264","missing_channel_fk"
"1359","3","0","3035","missing_channel_fk"
"1360","2","0","1054","missing_channel_fk"
"1361","3","0","2936","missing_channel_fk"
"1362","3","0","2972","missing_channel_fk"
"1363","3","0","3036","missing_channel_fk"
"1364","3","0","2979","missing_channel_fk"
"1365","2","0","1192","missing_channel_fk"
"1366","2","0","1310","missing_channel_fk"
"1367","3","0","3035","missing_channel_fk"
"1368","3","0","3022","missing_channel_fk"
"1369","3","0","2747","missing_channel_fk"
"1370","2","0","116","missing_channel_fk"
"1371","3","0","2933","missing_channel_fk"
"1372","3","0","3037","missing_channel_fk"
"1373","3","0","3030","missing_channel_fk"
"1374","2","0","300","missing_channel_fk"
"1375","3","0","1817","missing_channel_fk"
"1376","2","0","3038","missing_channel_fk"
"1377","2","0","3678","missing_channel_fk"
"1378","2","0","573","missing_channel_fk"
"1379","3","0","3039","missing_channel_fk"
"1380","3","0","1698","missing_channel_fk"
"1381","3","0","3037","missing_channel_fk"
"1382","3","0","3036","missing_channel_fk"
"1383","2","0","444","missing_channel_fk"
"1384","2","0","396","missing_channel_fk"
"1385","3","0","3010","missing_channel_fk"
"1386","2","0","977","missing_channel_fk"
"1387","2","0","815","missing_channel_fk"
"1388","3","0","3040","missing_channel_fk"
"1389","3","0","2980","missing_channel_fk"
"1390","2","0","1350","missing_channel_fk"
"1391","2","0","788","missing_channel_fk"
"1392","3","0","1698","missing_channel_fk"
"1393","3","0","3041","missing_channel_fk"
"1394","2","0","288","missing_channel_fk"
"1395","2","0","487","missing_channel_fk"
"1397","3","0","3037","missing_channel_fk"
"1398","3","0","1731","missing_channel_fk"
"1403","3","0","2884","missing_channel_fk"
"1404","3","0","3042","missing_channel_fk"
"1405","3","0","1669","missing_channel_fk"
"1406","3","0","2776","missing_channel_fk"
"1407","3","0","3043","missing_channel_fk"
"1409","3","0","3044","missing_channel_fk"
"1410","3","0","3045","missing_channel_fk"
"1411","3","0","3046","missing_channel_fk"
"1413","3","0","2883","missing_channel_fk"
"1414","3","0","1817","missing_channel_fk"
"1415","3","0","1511","missing_channel_fk"
"1416","3","0","3040","missing_channel_fk"
"1419","3","0","3042","missing_channel_fk"
"1420","3","0","1747","missing_channel_fk"
"1421","3","0","3047","missing_channel_fk"
"1422","3","0","3048","missing_channel_fk"
"1424","3","0","1519","missing_channel_fk"
"1426","3","0","2883","missing_channel_fk"
"1428","3","0","3048","missing_channel_fk"
"1431","3","0","1712","missing_channel_fk"
"1432","3","0","2615","missing_channel_fk"
"1435","3","0","3014","missing_channel_fk"
"1437","3","0","3049","missing_channel_fk"
"1439","3","0","3050","missing_channel_fk"
"1441","3","0","3051","missing_channel_fk"
"1444","3","0","2615","missing_channel_fk"
"1445","3","0","3050","missing_channel_fk"
"1448","3","0","1735","missing_channel_fk"
"1450","3","0","3047","missing_channel_fk"
"1452","3","0","3053","missing_channel_fk"
"1453","3","0","3023","missing_channel_fk"
"1456","3","0","3054","missing_channel_fk"
"1458","3","0","2669","missing_channel_fk"
"1459","3","0","3055","missing_channel_fk"
"1461","3","0","1648","missing_channel_fk"
"1464","3","0","3056","missing_channel_fk"
"1466","3","0","3057","missing_channel_fk"
"1467","3","0","3054","missing_channel_fk"
"1469","3","0","3058","missing_channel_fk"
"1470","3","0","3059","missing_channel_fk"
"1471","3","0","3060","missing_channel_fk"
"1472","3","0","3061","missing_channel_fk"
"1473","3","0","3062","missing_channel_fk"
"1474","3","0","3056","missing_channel_fk"
"1475","3","0","1684","missing_channel_fk"
"1477","3","0","2645","missing_channel_fk"
"1479","3","0","3063","missing_channel_fk"
"1480","3","0","1648","missing_channel_fk"
"1481","3","0","2972","missing_channel_fk"
"1482","3","0","3061","missing_channel_fk"
"1483","3","0","3064","missing_channel_fk"
"1484","3","0","3065","missing_channel_fk"
"1485","3","0","3063","missing_channel_fk"
"1486","3","0","3066","missing_channel_fk"
"1487","3","0","3067","missing_channel_fk"
"1491","3","0","3068","missing_channel_fk"
"1492","3","0","3065","missing_channel_fk"
"1493","3","0","3065","missing_channel_fk"
"1494","3","0","3067","missing_channel_fk"
"1495","3","0","3069","missing_channel_fk"
"1496","3","0","1698","missing_channel_fk"
"1499","3","0","3068","missing_channel_fk"
"1500","3","0","3071","missing_channel_fk"
"1501","3","0","3072","missing_channel_fk"
"1502","3","0","2551","missing_channel_fk"
"1504","3","0","3073","missing_channel_fk"
"1505","3","0","3074","missing_channel_fk"
"1507","3","0","3067","missing_channel_fk"
"1510","3","0","3075","missing_channel_fk"
"1511","3","0","3016","missing_channel_fk"
"1514","3","0","1743","missing_channel_fk"
"1517","3","0","2551","missing_channel_fk"
"1519","3","0","3069","missing_channel_fk"
"1520","3","0","3076","missing_channel_fk"
"1521","3","0","1696","missing_channel_fk"
"1525","3","0","1712","missing_channel_fk"
"1527","3","0","2647","missing_channel_fk"
"1528","3","0","3074","missing_channel_fk"
"1533","3","0","1728","missing_channel_fk"
"1534","3","0","3078","missing_channel_fk"
"1535","3","0","3025","missing_channel_fk"
"1536","3","0","3079","missing_channel_fk"
"1537","3","0","3080","missing_channel_fk"
"1538","3","0","3081","missing_channel_fk"
"1539","3","0","3082","missing_channel_fk"
"1540","3","0","3047","missing_channel_fk"
"1541","3","0","2605","missing_channel_fk"
"1543","3","0","3083","missing_channel_fk"
"1544","3","0","2551","missing_channel_fk"
"1545","3","0","2757","missing_channel_fk"
"1546","3","0","3084","missing_channel_fk"
"1547","3","0","3025","missing_channel_fk"
"1551","3","0","2661","missing_channel_fk"
"1553","3","0","3085","missing_channel_fk"
"1554","3","0","3086","missing_channel_fk"
"1556","3","0","1566","missing_channel_fk"
"1557","3","0","1682","missing_channel_fk"
"1558","3","0","1735","missing_channel_fk"
"1559","3","0","2973","missing_channel_fk"
"1560","3","0","3010","missing_channel_fk"
"1561","3","0","3087","missing_channel_fk"
"1562","3","0","3088","missing_channel_fk"
"1563","3","0","3089","missing_channel_fk"
"1565","3","0","2891","missing_channel_fk"
"1566","3","0","1763","missing_channel_fk"
"1567","3","0","3090","missing_channel_fk"
"1568","3","0","3018","missing_channel_fk"
"1569","3","0","1673","missing_channel_fk"
"1570","3","0","3091","missing_channel_fk"
"1571","3","0","3092","missing_channel_fk"
"1575","3","0","3093","missing_channel_fk"
"1576","3","0","2515","missing_channel_fk"
"1577","3","0","3094","missing_channel_fk"
"1578","3","0","3095","missing_channel_fk"
"1579","3","0","3096","missing_channel_fk"
"1580","3","0","1555","missing_channel_fk"
"1581","3","0","3097","missing_channel_fk"
"1582","3","0","3098","missing_channel_fk"
"1583","3","0","3099","missing_channel_fk"
"1584","3","0","2535","missing_channel_fk"
"1585","3","0","3100","missing_channel_fk"
"1587","3","0","2833","missing_channel_fk"
"1588","3","0","3094","missing_channel_fk"
"1589","3","0","3101","missing_channel_fk"
"1591","3","0","3093","missing_channel_fk"
"1593","3","0","3099","missing_channel_fk"
"1595","3","0","3042","missing_channel_fk"
"1596","3","0","2593","missing_channel_fk"
"1597","3","0","3102","missing_channel_fk"
"1598","3","0","3103","missing_channel_fk"
"1599","3","0","3104","missing_channel_fk"
"1600","3","0","3010","missing_channel_fk"
"1601","3","0","1544","missing_channel_fk"
"1602","3","0","1518","missing_channel_fk"
"1603","3","0","2605","missing_channel_fk"
"1604","3","0","3105","missing_channel_fk"
"1605","3","0","3106","missing_channel_fk"
"1606","3","0","3107","missing_channel_fk"
"1607","3","0","3084","missing_channel_fk"
"1609","3","0","3108","missing_channel_fk"
"1612","3","0","3109","missing_channel_fk"
"1613","3","0","1949","missing_channel_fk"
"1614","3","0","3094","missing_channel_fk"
"1615","3","0","3110","missing_channel_fk"
"1616","3","0","3111","missing_channel_fk"
"1617","3","0","3112","missing_channel_fk"
"1619","3","0","2666","missing_channel_fk"
"1620","3","0","3104","missing_channel_fk"
"1623","3","0","3103","missing_channel_fk"
"1625","3","0","3084","missing_channel_fk"
"1626","3","0","3107","missing_channel_fk"
"1632","3","0","2645","missing_channel_fk"
"1634","3","0","3113","missing_channel_fk"
"1636","3","0","3114","missing_channel_fk"
"1639","3","0","3115","missing_channel_fk"
"1641","3","0","3084","missing_channel_fk"
"1644","3","0","2596","missing_channel_fk"
"1646","3","0","3116","missing_channel_fk"
"1647","3","0","3117","missing_channel_fk"
"1649","3","0","1527","missing_channel_fk"
"1651","3","0","3119","missing_channel_fk"
"1652","3","0","1648","missing_channel_fk"
"1653","3","0","3064","missing_channel_fk"
"1654","3","0","3108","missing_channel_fk"
"1655","3","0","3120","missing_channel_fk"
"1656","3","0","3010","missing_channel_fk"
"1657","3","0","2596","missing_channel_fk"
"1663","3","0","3085","missing_channel_fk"
"1666","3","0","2028","missing_channel_fk"
"1667","3","0","1679","missing_channel_fk"
"1668","3","0","2028","missing_channel_fk"
"1669","3","0","3119","missing_channel_fk"
"1670","3","0","3121","missing_channel_fk"
"1671","3","0","2019","missing_channel_fk"
"1672","3","0","3122","missing_channel_fk"
"1673","2","0","645","missing_channel_fk"
"1674","3","0","1524","missing_channel_fk"
"1675","3","0","3100","missing_channel_fk"
"1676","3","0","3048","missing_channel_fk"
"1677","3","0","3123","missing_channel_fk"
"1678","3","0","3010","missing_channel_fk"
"1679","3","0","3124","missing_channel_fk"
"1680","3","0","3100","missing_channel_fk"
"1681","3","0","1527","missing_channel_fk"
"1682","2","0","1430","missing_channel_fk"
"1683","3","0","2757","missing_channel_fk"
"1684","2","0","1146","missing_channel_fk"
"1685","3","0","3125","missing_channel_fk"
"1686","2","0","31","missing_channel_fk"
"1688","2","0","3126","missing_channel_fk"
"1689","2","0","3126","missing_channel_fk"
"1690","3","0","1608","missing_channel_fk"
"1691","3","0","1608","missing_channel_fk"
"1692","3","0","2822","missing_channel_fk"
"1693","2","0","221","missing_channel_fk"
"1694","2","0","1364","missing_channel_fk"
"1695","3","0","3127","missing_channel_fk"
"1696","2","0","1192","missing_channel_fk"
"1697","2","0","31","missing_channel_fk"
"1698","3","0","1545","missing_channel_fk"
"1699","3","0","3128","missing_channel_fk"
"1700","3","0","1515","missing_channel_fk"
"1701","3","0","3010","missing_channel_fk"
"1702","2","0","3129","missing_channel_fk"
"1703","3","0","1545","missing_channel_fk"
"1704","2","0","788","missing_channel_fk"
"1705","3","0","3125","missing_channel_fk"
"1706","2","0","1023","missing_channel_fk"
"1707","3","0","3130","missing_channel_fk"
"1708","3","0","1545","missing_channel_fk"
"1709","2","0","1418","missing_channel_fk"
"1710","3","0","3131","missing_channel_fk"
"1711","2","0","221","missing_channel_fk"
"1712","3","0","2685","missing_channel_fk"
"1713","3","0","3132","missing_channel_fk"
"1714","2","0","2941","missing_channel_fk"
"1715","3","0","3133","missing_channel_fk"
"1716","3","0","2757","missing_channel_fk"
"1717","2","0","946","missing_channel_fk"
"1718","3","0","3134","missing_channel_fk"
"1719","3","0","3123","missing_channel_fk"
"1720","3","0","3046","missing_channel_fk"
"1721","3","0","3125","missing_channel_fk"
"1722","3","0","1942","missing_channel_fk"
"1723","2","0","1430","missing_channel_fk"
"1724","3","0","3132","missing_channel_fk"
"1725","3","0","3135","missing_channel_fk"
"1726","2","0","559","missing_channel_fk"
"1727","3","0","3136","missing_channel_fk"
"1728","3","0","2962","missing_channel_fk"
"1729","2","0","221","missing_channel_fk"
"1730","3","0","2757","missing_channel_fk"
"1731","2","0","309","missing_channel_fk"
"1733","3","0","2645","missing_channel_fk"
"1734","2","0","893","missing_channel_fk"
"1735","3","0","3093","missing_channel_fk"
"1736","2","0","806","missing_channel_fk"
"1737","3","0","3134","missing_channel_fk"
"1738","3","0","3137","missing_channel_fk"
"1739","3","0","3138","missing_channel_fk"
"1740","3","0","3139","missing_channel_fk"
"1741","2","0","7","missing_channel_fk"
"1742","2","0","591","missing_channel_fk"
"1743","3","0","1545","missing_channel_fk"
"1744","2","0","1260","missing_channel_fk"
"1745","3","0","3140","missing_channel_fk"
"1746","2","0","970","missing_channel_fk"
"1747","2","0","441","missing_channel_fk"
"1748","3","0","1553","missing_channel_fk"
"1749","2","0","1364","missing_channel_fk"
"1750","3","0","1669","missing_channel_fk"
"1751","2","0","1218","missing_channel_fk"
"1752","3","0","3141","missing_channel_fk"
"1753","3","0","3141","missing_channel_fk"
"1754","3","0","3142","missing_channel_fk"
"1755","2","0","288","missing_channel_fk"
"1756","2","0","1286","missing_channel_fk"
"1757","2","0","792","missing_channel_fk"
"1759","2","0","756","missing_channel_fk"
"1760","2","0","912","missing_channel_fk"
"1761","2","0","1371","missing_channel_fk"
"1762","2","0","309","missing_channel_fk"
"1763","3","0","1677","missing_channel_fk"
"1764","2","0","78","missing_channel_fk"
"1765","2","0","1364","missing_channel_fk"
"1766","3","0","3095","missing_channel_fk"
"1767","2","0","3143","missing_channel_fk"
"1768","3","0","3144","missing_channel_fk"
"1769","2","0","1430","missing_channel_fk"
"1770","2","0","2977","missing_channel_fk"
"1771","2","0","1259","missing_channel_fk"
"1772","2","0","728","missing_channel_fk"
"1773","3","0","3145","missing_channel_fk"
"1774","3","0","3146","missing_channel_fk"
"1775","3","0","1677","missing_channel_fk"
"1776","3","0","3138","missing_channel_fk"
"1777","3","0","2748","missing_channel_fk"
"1778","3","0","1698","missing_channel_fk"
"1779","2","0","799","missing_channel_fk"
"1780","3","0","3147","missing_channel_fk"
"1781","2","0","472","missing_channel_fk"
"1782","2","0","2941","missing_channel_fk"
"1783","2","0","2941","missing_channel_fk"
"1784","2","0","3148","missing_channel_fk"
"1785","3","0","3149","missing_channel_fk"
"1786","2","0","78","missing_channel_fk"
"1787","3","0","3018","missing_channel_fk"
"1788","2","0","1407","missing_channel_fk"
"1789","2","0","1430","missing_channel_fk"
"1790","2","0","447","missing_channel_fk"
"1791","2","0","88","missing_channel_fk"
"1792","3","0","3150","missing_channel_fk"
"1793","3","0","3151","missing_channel_fk"
"1794","3","0","3142","missing_channel_fk"
"1795","3","0","1735","missing_channel_fk"
"1796","2","0","881","missing_channel_fk"
"1797","3","0","3152","missing_channel_fk"
"1798","2","0","1123","missing_channel_fk"
"1799","3","0","3136","missing_channel_fk"
"1800","3","0","1682","missing_channel_fk"
"1801","2","0","573","missing_channel_fk"
"1802","2","0","3129","missing_channel_fk"
"1803","3","0","3153","missing_channel_fk"
"1804","3","0","2642","missing_channel_fk"
"1805","2","0","1364","missing_channel_fk"
"1806","3","0","3154","missing_channel_fk"
"1807","3","0","2642","missing_channel_fk"
"1808","3","0","3155","missing_channel_fk"
"1809","3","0","3095","missing_channel_fk"
"1810","3","0","1682","missing_channel_fk"
"1811","2","0","309","missing_channel_fk"
"1812","2","0","799","missing_channel_fk"
"1813","3","0","3156","missing_channel_fk"
"1814","3","0","3157","missing_channel_fk"
"1815","3","0","3100","missing_channel_fk"
"1816","3","0","3014","missing_channel_fk"
"1817","2","0","1447","missing_channel_fk"
"1818","2","0","756","missing_channel_fk"
"1819","3","0","3158","missing_channel_fk"
"1820","3","0","3159","missing_channel_fk"
"1821","3","0","3160","missing_channel_fk"
"1822","2","0","799","missing_channel_fk"
"1823","3","0","1682","missing_channel_fk"
"1824","3","0","3161","missing_channel_fk"
"1825","3","0","3162","missing_channel_fk"
"1826","3","0","3155","missing_channel_fk"
"1827","2","0","425","missing_channel_fk"
"1828","3","0","1555","missing_channel_fk"
"1829","3","0","3163","missing_channel_fk"
"1830","3","0","2891","missing_channel_fk"
"1831","2","0","7","missing_channel_fk"
"1832","3","0","3164","missing_channel_fk"
"1833","3","0","3165","missing_channel_fk"
"1834","2","0","1165","missing_channel_fk"
"1835","3","0","3166","missing_channel_fk"
"1836","3","0","3159","missing_channel_fk"
"1837","2","0","176","missing_channel_fk"
"1838","3","0","1691","missing_channel_fk"
"1839","3","0","1691","missing_channel_fk"
"1840","3","0","3167","missing_channel_fk"
"1841","3","0","3168","missing_channel_fk"
"1842","3","0","3155","missing_channel_fk"
"1843","3","0","3169","missing_channel_fk"
"1844","2","0","806","missing_channel_fk"
"1845","3","0","3170","missing_channel_fk"
"1846","2","0","311","missing_channel_fk"
"1847","2","0","189","missing_channel_fk"
"1848","2","0","309","missing_channel_fk"
"1849","3","0","3095","missing_channel_fk"
"1850","3","0","3171","missing_channel_fk"
"1851","3","0","3172","missing_channel_fk"
"1852","3","0","3173","missing_channel_fk"
"1853","3","0","3151","missing_channel_fk"
"1854","2","0","968","missing_channel_fk"
"1855","2","0","1342","missing_channel_fk"
"1856","2","0","3174","missing_channel_fk"
"1857","3","0","3175","missing_channel_fk"
"1858","2","0","1408","missing_channel_fk"
"1859","2","0","1146","missing_channel_fk"
"1860","3","0","3173","missing_channel_fk"
"1861","2","0","821","missing_channel_fk"
"1862","3","0","2579","missing_channel_fk"
"1863","2","0","1067","missing_channel_fk"
"1864","2","0","498","missing_channel_fk"
"1865","3","0","3176","missing_channel_fk"
"1866","3","0","2579","missing_channel_fk"
"1867","3","0","3177","missing_channel_fk"
"1868","2","0","1408","missing_channel_fk"
"1869","2","0","2941","missing_channel_fk"
"1870","3","0","3028","missing_channel_fk"
"1871","2","0","3148","missing_channel_fk"
"1872","3","0","3165","missing_channel_fk"
"1873","2","0","176","missing_channel_fk"
"1874","3","0","3178","missing_channel_fk"
"1875","3","0","3179","missing_channel_fk"
"1876","2","0","1143","missing_channel_fk"
"1877","2","0","1430","missing_channel_fk"
"1878","2","0","164","missing_channel_fk"
"1879","2","0","821","missing_channel_fk"
"1880","2","0","425","missing_channel_fk"
"1881","3","0","3180","missing_channel_fk"
"1882","2","0","163","missing_channel_fk"
"1883","3","0","3181","missing_channel_fk"
"1884","3","0","3182","missing_channel_fk"
"1885","2","0","3000","missing_channel_fk"
"1886","2","0","309","missing_channel_fk"
"1887","3","0","3183","missing_channel_fk"
"1888","2","0","229","missing_channel_fk"
"1889","2","0","3184","missing_channel_fk"
"1890","2","0","799","missing_channel_fk"
"1891","3","0","1610","missing_channel_fk"
"1892","3","0","3185","missing_channel_fk"
"1893","2","0","519","missing_channel_fk"
"1894","3","0","1698","missing_channel_fk"
"1895","2","0","117","missing_channel_fk"
"1896","3","0","1648","missing_channel_fk"
"1897","3","0","3186","missing_channel_fk"
"1900","3","0","2028","missing_channel_fk"
"1905","3","0","1672","missing_channel_fk"
"1906","3","0","1726","missing_channel_fk"
"1907","3","0","3188","missing_channel_fk"
"1915","3","0","1735","missing_channel_fk"
"1917","3","0","3189","missing_channel_fk"
"1919","3","0","3190","missing_channel_fk"
"1922","3","0","3192","missing_channel_fk"
"1923","3","0","3193","missing_channel_fk"
"1925","3","0","3194","missing_channel_fk"
"1926","3","0","3179","missing_channel_fk"
"1929","3","0","3195","missing_channel_fk"
"1930","3","0","2982","missing_channel_fk"
"1931","3","0","3196","missing_channel_fk"
"1932","3","0","3197","missing_channel_fk"
"1933","3","0","3193","missing_channel_fk"
"1934","3","0","3194","missing_channel_fk"
"1935","3","0","3195","missing_channel_fk"
"1936","3","0","3180","missing_channel_fk"
"1937","3","0","3183","missing_channel_fk"
"1938","3","0","3198","missing_channel_fk"
"1939","3","0","3112","missing_channel_fk"
"1940","3","0","1556","missing_channel_fk"
"1941","3","0","3188","missing_channel_fk"
"1942","3","0","3199","missing_channel_fk"
"1943","3","0","3200","missing_channel_fk"
"1944","3","0","3135","missing_channel_fk"
"1945","3","0","3201","missing_channel_fk"
"1947","3","0","3202","missing_channel_fk"
"1949","3","0","3173","missing_channel_fk"
"1950","3","0","3193","missing_channel_fk"
"1952","3","0","3202","missing_channel_fk"
"1953","3","0","3155","missing_channel_fk"
"1955","3","0","3203","missing_channel_fk"
"1956","3","0","1515","missing_channel_fk"
"1958","3","0","3204","missing_channel_fk"
"1961","3","0","3205","missing_channel_fk"
"1962","3","0","3103","missing_channel_fk"
"1963","3","0","3206","missing_channel_fk"
"1964","3","0","3207","missing_channel_fk"
"1965","3","0","3203","missing_channel_fk"
"1967","3","0","3201","missing_channel_fk"
"1969","3","0","3173","missing_channel_fk"
"1970","3","0","3208","missing_channel_fk"
"1971","3","0","3010","missing_channel_fk"
"1973","3","0","3210","missing_channel_fk"
"1976","3","0","2791","missing_channel_fk"
"1979","3","0","3194","missing_channel_fk"
"1980","3","0","3194","missing_channel_fk"
"1982","3","0","3204","missing_channel_fk"
"1983","3","0","3212","missing_channel_fk"
"1985","3","0","3213","missing_channel_fk"
"1988","3","0","3214","missing_channel_fk"
"1990","3","0","3212","missing_channel_fk"
"1992","3","0","3068","missing_channel_fk"
"1995","3","0","1691","missing_channel_fk"
"1996","3","0","3112","missing_channel_fk"
"1999","3","0","3204","missing_channel_fk"
"2000","3","0","3208","missing_channel_fk"
"2001","3","0","3218","missing_channel_fk"
"2004","3","0","3218","missing_channel_fk"
"2005","3","0","2978","missing_channel_fk"
"2006","3","0","3219","missing_channel_fk"
"2007","3","0","3220","missing_channel_fk"
"2009","3","0","3221","missing_channel_fk"
"2013","3","0","3147","missing_channel_fk"
"2015","3","0","3222","missing_channel_fk"
"2018","3","0","2509","missing_channel_fk"
"2019","3","0","3223","missing_channel_fk"
"2023","3","0","3108","missing_channel_fk"
"2024","3","0","1712","missing_channel_fk"
"2027","3","0","3224","missing_channel_fk"
"2029","3","0","2684","missing_channel_fk"
"2030","3","0","3212","missing_channel_fk"
"2031","3","0","1560","missing_channel_fk"
"2032","3","0","3189","missing_channel_fk"
"2034","3","0","1679","missing_channel_fk"
"2036","3","0","2019","missing_channel_fk"
"2038","3","0","2838","missing_channel_fk"
"2039","3","0","2978","missing_channel_fk"
"2040","3","0","3199","missing_channel_fk"
"2044","3","0","3226","missing_channel_fk"
"2045","3","0","3044","missing_channel_fk"
"2046","3","0","3222","missing_channel_fk"
"2047","3","0","1589","missing_channel_fk"
"2049","3","0","2756","missing_channel_fk"
"2051","3","0","3227","missing_channel_fk"
"2054","3","0","1942","missing_channel_fk"
"2055","3","0","3226","missing_channel_fk"
"2056","3","0","3228","missing_channel_fk"
"2057","3","0","3135","missing_channel_fk"
"2060","3","0","3229","missing_channel_fk"
"2061","3","0","1560","missing_channel_fk"
"2062","3","0","3230","missing_channel_fk"
"2063","3","0","1901","missing_channel_fk"
"2064","3","0","3231","missing_channel_fk"
"2065","3","0","3232","missing_channel_fk"
"2070","3","0","3233","missing_channel_fk"
"2071","3","0","1648","missing_channel_fk"
"2072","3","0","3234","missing_channel_fk"
"2074","3","0","3154","missing_channel_fk"
"2076","3","0","2751","missing_channel_fk"
"2078","3","0","3224","missing_channel_fk"
"2080","3","0","2515","missing_channel_fk"
"2085","3","0","3234","missing_channel_fk"
"2089","3","0","3133","missing_channel_fk"
"2090","3","0","3235","missing_channel_fk"
"2092","3","0","3236","missing_channel_fk"
"2093","3","0","3237","missing_channel_fk"
"2097","3","0","3238","missing_channel_fk"
"2098","3","0","3239","missing_channel_fk"
"2103","3","0","2665","missing_channel_fk"
"2108","3","0","3112","missing_channel_fk"
"2109","3","0","3240","missing_channel_fk"
"2110","3","0","1638","missing_channel_fk"
"2111","3","0","3238","missing_channel_fk"
"2112","3","0","3133","missing_channel_fk"
"2113","3","0","3240","missing_channel_fk"
